dataset,gloss,num_samples,mean_euclidean_distance,median_euclidean_distance,std_euclidean_distance,euclidean_distance_variance,max_euclidean_distance,mean_cosine_distance,median_cosine_distance,std_cosine_distance,cosine_distance_variance,max_cosine_distance
ASL,triangle,6,5.504790851443236,5.048547135241554,1.7332402116384429,3.0041216312404746,8.77618119045221,0.1164300624377645,0.1089837329850683,0.0633904360912959,0.00401834738784467,0.23431760828966797
ASL,desk,6,5.499878570991656,4.5541332420829175,2.9544451004770496,8.728745851732842,11.598923378728431,0.2145123112315296,0.12537809812686207,0.2408945853665777,0.0580302012589354,0.7430180196448695
ASL,appear,7,5.499434619776364,4.038528469097565,2.2785960515128187,5.191999965969809,9.46452758220946,0.3323448182609642,0.18118823591638056,0.2638517599151039,0.06961775121029763,0.8742568524975693
ASL,breeze,4,5.497185207846068,5.517630692371523,1.2021905067144514,1.4452620144343493,7.1379472123376715,0.19882714736545476,0.12951208254550495,0.1719661027737447,0.029572340503190124,0.47966120433064097
ASL,text,6,5.495903777209939,5.032665965516157,1.9734197272493887,3.894385419897052,8.09633901643785,0.11810148874978581,0.09503095157433794,0.07392180843893854,0.005464433762883125,0.21576821167789495
ASL,bowling,13,5.49576543993964,5.044914237686025,2.262326082439928,5.118119303287992,10.16012230451413,0.6176494711935558,0.5993700279726095,0.27939814501475346,0.07806332343768521,1.1612970128032893
ASL,lemon,8,5.494474339254888,5.358276420028115,0.8841226707320191,0.7816728969023182,6.643693452481497,0.41600403840898503,0.4242110503835558,0.2704505981114477,0.0731435260188398,0.7416655361332737
ASL,spider,6,5.491284971811695,5.7167900812908705,0.992775026369648,0.9856022529832553,6.585383846064407,0.34113680856105405,0.2323765934361693,0.1982716772963734,0.03931165801791723,0.6365906364561238
ASL,if,6,5.4909579093352505,4.189137008110432,2.584862951768841,6.681516479427125,9.58017692017402,0.4885459384663853,0.47126698282439433,0.16667768941956768,0.02778145215024586,0.8164743843203485
ASL,special,8,5.490253785797635,5.201725606165795,1.8523024864224937,3.4310245012069522,9.338998636383886,0.26158192268275243,0.16073830535462585,0.27017659454269033,0.0729953922386853,0.9351765662222442
ASL,dissolve,7,5.4870986120950365,5.5912504811157,1.091370577611425,1.1910897376758958,6.901324016639369,0.26878828339934824,0.24991566945007304,0.10273347067631365,0.010554165997200996,0.46373629865504995
ASL,flatter,4,5.48567234916381,4.936121316985858,1.445625561831075,2.0898332650194114,7.901697171296295,0.2954683534151811,0.13652780142132692,0.3117503706189014,0.09718829358102236,0.8331285770465895
VSL,thêu,2,5.485621455941391,5.485621455941391,6.280369834735101e-16,3.944304526105059e-31,5.485621455941391,0.21986455605543576,0.21986455605543576,0.0987957147311519,0.009760593249239143,0.31866027078658765
ASL,wet,9,5.485253443542937,5.786760533237734,1.4132281070320776,1.9972136825054692,7.139047761412009,0.2807292911113611,0.29183564300187737,0.13110987221770407,0.017189798592942687,0.5383723409417333
ASL,house,7,5.484537786448918,5.331173402062574,1.6848234762479564,2.8386301461162478,8.92744041192621,0.2927126927207762,0.19791683886779088,0.13831155034050166,0.019130084957593125,0.5222203695479843
ASL,forbid,4,5.484067901520934,4.952033256967305,2.0013975761003064,4.005592257620182,8.54233515573019,0.22744818206744893,0.19186313880811073,0.13313127756810061,0.01772393706691465,0.44271688973001344
ASL,boxing,4,5.483801491572485,5.586722246628382,0.37955874554194996,0.14406484131737873,5.858197581568862,0.15219909070547255,0.13998020977102965,0.04846296627931694,0.002348659100590211,0.23025262426110338
VSL,mùa xuân,3,5.481222435181223,4.232046988472207,1.923547834440361,3.700036271380202,8.198589395477555,0.3591542216054102,0.35759046369642855,0.01213012277076141,0.00014713987843374446,0.37473055268061817
ASL,towel,5,5.470183309356628,5.1208426951381085,1.9797130809496273,3.9192638828830653,9.063892324234407,0.15081452455676464,0.13977430027236715,0.09671840965089912,0.009354450765399135,0.31218185420069844
ASL,south america,6,5.468867375351743,5.334648954459778,1.4655561462060418,2.147854817682305,8.127602942714768,0.34804954214935524,0.3704038053196073,0.14349488537567576,0.020590782128978326,0.5336730165609965
ASL,thrill,5,5.4665916619806145,5.563957064288479,1.068700071844967,1.142119843561438,6.766754389348272,0.2991798493592396,0.19803681755900837,0.15185877050893964,0.0230610861804868,0.5679066103762351
ASL,teacher,8,5.465782192439764,5.327490857732759,1.1260933822871815,1.2680863056309843,6.962615851652383,0.2824091975167482,0.28093277710664827,0.08093659845492203,0.006550732969453288,0.4662064713060463
ASL,name,6,5.463500389402907,4.711124944181215,1.6621706285002804,2.762811198249017,8.398465995565859,0.21520911607874205,0.20359467634459127,0.10194007932471646,0.010391779772729485,0.39506205601651434
ASL,safe,5,5.463432288626504,4.440033692635231,2.1483933516022455,4.615593993208729,9.586948157665326,0.10397105379253575,0.0914437945494887,0.034154860628168124,0.0011665545045295889,0.14750291474890054
ASL,piece,4,5.461154034679849,5.269118616335739,1.3847735284669054,1.9175977251426835,7.5261123211151135,0.17838386266255296,0.14099079569953138,0.08605326133636584,0.007405163786624877,0.3249068645187956
ASL,prepare,7,5.459830858772692,5.2727670970250875,0.974653116635563,0.9499486977674163,7.339933674525511,0.35704783470270224,0.3687635643062829,0.1764754862450607,0.031143597245430612,0.6602746265615321
ASL,friendly,7,5.457942034648804,5.033825230115776,1.3930331162222778,1.94054126289195,7.189483122106365,0.29743125634379136,0.3198220217518317,0.12186425756920231,0.014850897272892882,0.441436521776605
VSL,câu thơ,3,5.457690999201174,4.945427534426924,1.9851586557924377,3.9408548886676384,8.104318901841363,0.20008247654661535,0.028818164024640214,0.25152880208225836,0.0632667382769359,0.5557174269740435
ASL,pass,7,5.457593437577924,5.221710595687678,1.4293477111096498,2.0430348792543946,7.393110344944832,0.11807384340622876,0.12248352517567684,0.041508017534272884,0.0017229155196255054,0.18627609458377825
ASL,scotland,6,5.457480340096097,4.7215078491715845,1.2088725389289365,1.4613728153764933,7.635685877719415,0.43823037828812605,0.28870208038068956,0.294709170845505,0.08685349538044507,0.8719137889925096
ASL,temperature,8,5.456186446845338,4.681606000442542,1.9630667685490466,3.8536311377815964,8.965507830205624,0.16481551258145982,0.11151998791976864,0.15462155013171766,0.023907823765135276,0.5618532016221737
ASL,morning,6,5.455569074208199,5.323166107330136,1.067375027096623,1.1392894484695166,7.568495795775144,0.3666305162028884,0.41219523254961477,0.10629447896567713,0.011298516258584778,0.4907133722844176
ASL,large,7,5.455338603684575,5.558122200728117,0.9405946105296101,0.8847182213573489,7.089716763782499,0.187069368803857,0.18921385002737212,0.04880877576082171,0.002382296591270177,0.2797301256340571
ASL,picture,6,5.4541473559621885,4.986739456238039,1.5307512930094935,2.3431995210502365,8.151434883580393,0.24910226562868218,0.14754189275920038,0.2108114226491072,0.04444145591934051,0.6982229764565289
VSL,ham chơi,3,5.452465919145628,4.298197986771409,1.910853361154329,3.6513605678347965,8.145678808003536,0.0565547647907253,0.05276678780304411,0.012323997602789245,0.00015188091691355505,0.07318170268806046
ASL,spanish,5,5.449530069088231,4.807569217903312,1.1702462275558287,1.3694762331086483,7.724351575599267,0.24827970436625318,0.19182739660120363,0.09458770132107981,0.008946833241205803,0.41619450080021336
ASL,include,4,5.449103279759837,5.7658766049222585,1.180413519782918,1.3933760776862971,6.546734727884558,0.3951432314300773,0.37986599123311243,0.15292641128782367,0.023386487269372605,0.5789276521314174
ASL,autumn,7,5.4478524988239485,4.94887716525448,1.5996004597005564,2.5587216306742313,8.29792262606073,0.14765955540274206,0.06708933853247523,0.1486569520954395,0.022098889406305795,0.4693057942455795
ASL,grateful,5,5.4460656275365595,4.410324177669866,1.9409112974132272,3.7671366644262974,9.115409522092182,0.22854350253872457,0.2059434643225515,0.13253960866830103,0.017566747865946374,0.47802458065259
ASL,increase,5,5.440703694743978,5.193209588382101,1.3612080780868776,1.852887431848971,7.860105990573856,0.1400210338183402,0.13720537507581454,0.04887862454798821,0.0023891199377031962,0.20359461693420522
VSL,cỏ,3,5.43845442337635,4.133971956963256,1.8983467448849123,3.6037203638151425,8.122769638217996,0.3332196090714011,0.1988279423481556,0.19187192228577402,0.0368148345616381,0.6045634568220162
ASL,copy,8,5.437655122415348,5.092787629202673,1.3483685705339075,1.8180978020036531,7.909267347615948,0.25976486233536905,0.20048953154342303,0.17043603884718056,0.02904844333791764,0.5658397165976502
ASL,inform,9,5.434460402540272,5.517878033770757,0.9582197606876878,0.9181851097723696,6.725510530845676,0.5371795746867547,0.5133828980488506,0.18127717808227786,0.03286141529347388,0.8088641028841352
VSL,cây thân gỗ,3,5.431630031203781,4.160553165684327,1.8643306160637685,3.47572864599271,8.06763482720109,0.27732726307697336,0.06688008416668068,0.30239205704348404,0.09144095616298971,0.7049565331753258
ASL,put off,5,5.430375791515854,5.513325051220894,0.5734375892896343,0.3288306688103073,6.174567785374872,0.19710662933118053,0.2056304043976921,0.09692423981738481,0.009394308264177923,0.3529175734549237
ASL,battery,3,5.42976589575093,4.933524179233603,1.0443289620706473,1.0906229810195553,6.88256205906913,0.13703029329809902,0.13045423453864713,0.018839575949715796,0.0003549296219651098,0.16267813084654237
VSL,đánh răng,2,5.42833093619179,5.42833093619179,0.0,0.0,5.42833093619179,0.4432998528257079,0.4432998528257079,0.3929516528545108,0.15441100148109194,0.8362515056802187
ASL,cereal,8,5.427145480769477,5.1853320559300276,2.593459626320538,6.726032833354663,9.156198254937037,0.5445152034200375,0.45600707945459834,0.21398988035240518,0.04579166889323668,1.0945923219735507
ASL,interpreter,5,5.423745461631699,5.489488360404678,0.9556995230266633,0.9133615783133917,6.916870352873972,0.2264941338294812,0.1846368534578755,0.0895795287837265,0.008024491977114485,0.3724683163172783
ASL,create,4,5.421329135145166,5.470781237589923,0.7174576132860467,0.5147454268621106,6.347649639924413,0.12399615299515407,0.12733552298922268,0.01223875762959309,0.0001497871883159231,0.1367813344247295
ASL,shampoo,5,5.419060717772331,5.667842979885905,1.1130353100671972,1.2388476014563818,6.365097396732982,0.30992246557283376,0.13256250425435823,0.32267458623926876,0.10411888860468328,0.9474875412471516
ASL,disappear,7,5.416040070168244,4.923344440715302,2.3827040143274556,5.677278419892171,10.915808994140304,0.2900712654151047,0.14816598300958372,0.34186461394515977,0.11687141426787313,1.1133496072476936
ASL,give,10,5.415380398747712,5.251127089557221,1.8414963447777284,3.391108787829734,9.482819284365215,0.4981253681768024,0.464733879556675,0.15027011935005452,0.022581108769479632,0.7480480303294315
ASL,tiger,9,5.406451510932835,4.949055789608805,1.182865776594683,1.3991714454389426,8.230027168848995,0.35805057301652543,0.3355268878480079,0.10550538071552502,0.01113138535992788,0.6063733399233566
ASL,allergy,8,5.404721851740801,5.305030386405106,0.7720098473335019,0.5959992043798968,6.95290292337179,0.20213868298429846,0.17369948363173698,0.07987850198618092,0.006380575079556309,0.32785316197114767
ASL,rock,6,5.402165307232486,5.083521177753349,1.5611261276590431,2.4371147864597194,8.582442509573047,0.1158339325976021,0.11345782863434128,0.03323863735125239,0.0011048070129680706,0.15353753616395505
VSL,cửa hàng,3,5.402066287199698,4.404439732305635,1.8734228663288675,3.50971323608387,8.02646790598977,0.4031807474395684,0.06106647578245483,0.4910782929807224,0.24115788983686026,1.0976451850911724
ASL,cemetery,6,5.3985934565485225,5.0709507616219875,1.4869002044772086,2.2108722180743645,7.745272269567991,0.3269746855924109,0.23495761874376442,0.21484810332674917,0.04615970750310149,0.7847740558203874
ASL,devil,3,5.396878254239854,4.131654239416269,1.884292862884508,3.550559593117495,8.06056030818168,0.608767932979779,0.812851456785518,0.32196313078201255,0.10366025758295531,0.8592213098486481
ASL,car,7,5.394986487635608,4.236064038223301,1.7339202580506312,3.0064794612783676,8.678471167216404,0.29327263812166304,0.09743333072385618,0.4453347460368373,0.1983230360276944,1.3802827870030683
ASL,liability,5,5.389360677456739,4.747709320306589,1.0997051723321283,1.209351466054036,7.115271447824816,0.27284176895911033,0.26231557570075426,0.06121099794943433,0.0037467862699656538,0.37736436440405763
ASL,clothes,5,5.388405260881046,4.670555873116109,2.3273494434853097,5.41655543209138,9.706187800505525,0.25112621496909665,0.16293556865783132,0.2172570521531557,0.04720062671027901,0.6761746955217116
ASL,discipline,5,5.384124713126736,4.164297118421656,1.9388418349702663,3.759107661030869,7.898787589780632,0.14472426668418048,0.09186019954323743,0.12664173815770488,0.016038129843604684,0.3962485106576009
ASL,cold,12,5.38387260044938,5.274817796917474,1.432060872950889,2.0507983438368624,7.447235992236517,0.1261084503655962,0.10429645626325651,0.050416177893950045,0.0025417909934344176,0.24324218822947374
ASL,title,5,5.381622393407231,4.9168303135905855,0.7417671673122579,0.5502185305024512,6.741641009763024,0.1840105880359004,0.20892079651770568,0.06052636969103422,0.003663441427975746,0.2552171693161608
ASL,finish,9,5.380923624139502,4.96193104261241,1.2906196290760639,1.6656990269564367,8.418349682013359,0.36465108773883337,0.2196887367698397,0.21246497592419336,0.045141365994468066,0.6886442386447293
ASL,feed,6,5.380711437188913,5.4786132161127306,1.0327622261743887,1.0665978158126794,6.745614681647195,0.3727436492138306,0.33861956031938006,0.14584248963581561,0.021270031783172983,0.608255674074915
ASL,bribe,3,5.38018165130745,5.364305830543533,0.33806451580459546,0.11428761684619558,5.801934005620015,0.2012076720211072,0.22609413597507266,0.07198661371939656,0.005182072554785613,0.2742548299489518
ASL,camera,5,5.379621341907331,5.133100772796855,1.589681254383689,2.5270864905388986,8.08885208072024,0.15728660650949408,0.0941229476045945,0.08478450062668957,0.0071884115465171245,0.2780142341549885
ASL,depressed,5,5.378260452217292,4.898718583074767,0.8211668221431602,0.6743149497886964,6.813952646754655,0.20617860850730688,0.212104641601654,0.03711259177429288,0.0013773444682053117,0.24895007450653484
ASL,exaggerate,5,5.375351855935884,5.91050190229978,1.2252664157388065,1.5012777895374216,6.565440608021423,0.16351247258425392,0.13418300122950855,0.10356284416085992,0.01072526269068656,0.34239496197415786
VSL,môn Lịch sử,3,5.374761370265055,5.831290270324345,0.8707114916624371,0.7581385017130263,6.136897735626598,0.38517395447735664,0.3388503445265779,0.20393666874802946,0.0415901648600435,0.6548633231467705
VSL,bán hàng,3,5.3739633869565395,4.331700006978832,1.8750953826171823,3.5159826939122776,8.006786182655814,0.22829272486333319,0.04498120460381361,0.2641148004403633,0.06975662781165291,0.6017863934131407
ASL,retreat,4,5.373570123683319,5.381590208583337,1.5335228036460227,2.3516921893023577,7.48588919162658,0.28678274658658176,0.30209537114868046,0.08687599419983766,0.007547438368210226,0.39177863863368667
ASL,movie,5,5.372738419376856,6.311101009784782,1.8165082727555977,3.2997023049895247,7.18095052582708,0.32820202226007816,0.19140083865808588,0.21425097729676984,0.04590348127262099,0.6977126570565673
ASL,happen,6,5.371007196576991,5.19143301711554,0.6901525714826768,0.4763105719241514,6.493234298363445,0.14835903924831353,0.1715512960403412,0.0538180399782138,0.0028963814270966184,0.19663966693591473
ASL,confused,6,5.370482347767951,5.358546161740636,1.3764659143431672,1.8946584133485713,7.973754659574066,0.2771433048812728,0.29983566606933193,0.10730799117364741,0.01151500496972359,0.43199503144199125
ASL,trophy,5,5.363824005064478,5.288325424328153,1.3792636067583173,1.9023680969279622,7.5092534317123905,0.11568294577037375,0.1196090214434441,0.03725261867723822,0.0013877575983117175,0.1738043783899027
ASL,gray,6,5.363462545573809,5.160483885198863,1.2956388869226327,1.6786801253061185,7.3969010911032,0.20458477740977377,0.2025569884258439,0.09084209451745033,0.00825228613631738,0.38484614552918806
ASL,chapter,5,5.361117007288872,5.417884692091352,1.750927033604272,3.0657454770062555,8.35351633237109,0.26721771527451516,0.1407002609503778,0.2357515847600216,0.055578809716861646,0.7252977976746453
VSL,sống sót,3,5.358878406593177,5.14706386831174,0.38487945533673823,0.14813219514030426,5.8990082496978955,0.40302866033034274,0.209688160499522,0.3237428177373528,0.10480941203652085,0.8591133039456403
ASL,newspaper,4,5.349035134534209,5.104291601528791,0.6939332714202211,0.4815433851839703,6.502754857562838,0.1656469879547035,0.14743325096967125,0.06725513646880481,0.004523253381437558,0.2753813025795555
ASL,microwave,7,5.346293786594777,5.0681922753722315,1.0913114210021004,1.190960617609624,6.723391627851256,0.37607812010791125,0.37554501441760013,0.13830069296475422,0.01912708167453122,0.6605944917765931
ASL,boyfriend,5,5.341204083058259,5.6187821298582,1.220489154387607,1.4895937759777762,6.9553367814207006,0.1963996328057599,0.1703380133711615,0.07619658471326198,0.005805919521965309,0.2974924481336888
ASL,candle,6,5.339353414516464,4.885955329455076,1.3451025871848141,1.8093009700512808,7.856082899440971,0.16993870610257877,0.15021871089243932,0.0755206630548004,0.005703370548236694,0.294449385613357
ASL,jacket,7,5.338115213341075,4.730909628274312,1.69055877932848,2.8579889863646,9.08943696760849,0.15269537028879698,0.1462585610150563,0.0664296181784918,0.004412894171340208,0.27158160722213187
ASL,court,4,5.334013973673012,5.345055355707108,0.9604667502398404,0.92249637831628,6.568137381948073,0.2898064240735285,0.27257032431864137,0.1487913283053609,0.022138859378873693,0.5092301981157221
ASL,moose,4,5.333755764413667,5.368780740058,1.2960693612507819,1.6797957891730095,6.691275216159259,0.2267195815735742,0.20211871386344404,0.05654242806338702,0.0031970461713032956,0.3232982834431074
VSL,đặc biệt,4,5.333075749330091,5.178662439041032,2.8236592104136315,7.973051336553734,8.51230738433697,0.5215712851112124,0.46837955060799863,0.09800784224844135,0.009605537142195366,0.6911186355239434
ASL,rush,5,5.328947334838025,5.236736139646563,0.44839216792758846,0.20105553625880268,6.130067096951712,0.11851249486346553,0.1217725471132387,0.031918432044430754,0.001018786304174944,0.16979915910212484
ASL,story,7,5.328926254954778,4.957550347812738,1.3645938418140704,1.8621163531168843,8.320484334154125,0.42386611058399354,0.4245558381437621,0.07456433726323487,0.0055598403915054365,0.5499301042981937
ASL,electricity,5,5.328801483086545,4.483591380469333,1.2639777762421078,1.5976398188339442,7.679962724170995,0.14882778184414175,0.11970345912999403,0.046380108607190065,0.0021511144744147457,0.22552961944412864
ASL,caption,7,5.327581857810765,5.588775297399146,1.589621300295007,2.526895878351589,8.102652223435808,0.2801743448693959,0.26452132283351415,0.1509866648418017,0.02279697296005056,0.48014608062985753
ASL,suggest,6,5.322642836615595,4.975892149691559,1.394580111204047,1.9448536865658923,8.286457321225047,0.33494821883661735,0.3474278278883546,0.0947977728719274,0.008986617741477534,0.4599426643793951
ASL,pressure,5,5.322638911920976,4.657844141016879,2.1100255398784378,4.452207778939293,9.244473374970678,0.20281061305963713,0.20366685091643644,0.10638582088691546,0.011317942885782858,0.36020980195001784
VSL,tre,3,5.320322108578944,4.039317481916886,1.852452587284405,3.4315805881366868,7.939875012990917,0.12670911711129274,0.03406406046646682,0.13377926001036286,0.017896890408920275,0.31588823689114653
ASL,belt,7,5.314893337962743,4.781687776764627,1.5397748022730107,2.3709064417148893,8.788987545847744,0.29064036130842164,0.21878909601930097,0.2418808071439902,0.05850632486462819,0.8783620457596077
ASL,agree,5,5.314211265776444,5.07103117555517,1.1855268818130498,1.4054739875013729,6.84167791578291,0.12774514582329569,0.12043929310869006,0.048579663982689626,0.002359983752671032,0.21214323306835614
ASL,downstairs,4,5.314008744084751,4.282267174489676,2.3774426916050513,5.65223375186627,9.300051353599173,0.6192989352903292,0.6419077193410136,0.3217013107689516,0.10349173335046158,1.0495597062779423
ASL,deer,7,5.311305507238371,4.612016622542669,1.3435728720089817,1.8051880623984633,6.993995424136051,0.18101273739191362,0.1586757034009022,0.09622297022662937,0.009258859999234804,0.3990746007564101
ASL,rude,6,5.308284319486584,5.082802785002441,1.178406071917871,1.3886408703329067,7.660483908691644,0.28702631353146624,0.2712458433064858,0.09848922569596438,0.009700127578190611,0.44348667966012967
ASL,cannot,6,5.307218448698921,4.644605146546779,1.9270010520541432,3.7133330546177743,8.814059836360178,0.10758473330513836,0.08846137773204632,0.05635260972192003,0.0031756166224710357,0.21523351032969884
ASL,rooster,5,5.301563214012001,5.643667367685126,1.416469979488827,2.006387202793078,7.35110253942255,0.4293251270595957,0.37286655321222695,0.2593863671508573,0.06728128746371932,0.9123397962624578
ASL,gymnastics,4,5.300934112389946,4.641114949973268,1.5291159907117005,2.338195713050225,7.909692643247624,0.14888042256342687,0.1524155992222886,0.027720827584436752,0.0007684442819660695,0.1841586667198878
ASL,fire,3,5.300560340740594,6.029175033538199,1.3180320795913518,1.7372085628319034,6.422070384308487,0.2954341748300408,0.2821413058925091,0.12224465851487706,0.014943756535418906,0.45135589033919044
ASL,award,3,5.296720299941469,5.5725935161517155,0.9693269814390336,0.9395947969457087,6.321673485347289,0.1416485687207257,0.11943746056528659,0.06298997955534742,0.003967737524383086,0.22746427132229152
ASL,regular,4,5.296120633567999,5.185206945720676,0.8126911291555529,0.6604668714081275,6.481780480270282,0.15491195462658816,0.15727420516342333,0.055293053194350086,0.0030573217315532286,0.2124222849798365
ASL,approach,5,5.293771037406922,4.362373653860041,2.127584762305193,4.526616920793245,9.073280184495708,0.2939402906182094,0.19086253373556672,0.24809750399669037,0.06155237148938779,0.7871898451725485
ASL,calculator,5,5.293312725933302,4.565892658794574,1.1882068820805083,1.411835594623483,7.033884731188059,0.2888508579634337,0.1988894579935847,0.26363184128208267,0.06950174773778123,0.805111927952701
ASL,finally,7,5.288305442538202,4.631646869494117,1.246397247519704,1.5535060986246945,7.104155800946715,0.17988349593896294,0.1370668624719127,0.07067255846548223,0.0049946105200570036,0.2690801299036487
ASL,afternoon,7,5.285754271825081,4.671976972823147,1.600970258633428,2.5631057690287853,7.892411563528668,0.22563141939672304,0.18037216136485135,0.20180751731865515,0.0407262740463193,0.6906009548680172
ASL,man,12,5.277126049478394,3.5771934376020793,2.8928329362666707,8.368482397149249,10.086782265755604,0.6191355409523855,0.6079626126075524,0.09701538368534504,0.009411984671614712,0.7935833009579683
ASL,singer,4,5.274782042676427,5.741086796551512,1.3044011623030711,1.7014623922176026,6.423633528870898,0.2099153456981333,0.18607976477520388,0.1269203094195761,0.016108764943160936,0.3946495006635562
ASL,dark,12,5.271523319986145,4.823526510826451,1.6935580579419072,2.868138895619964,8.72938018320398,0.3189152535829695,0.3299279423181962,0.08387653998407493,0.0070352739597001205,0.5132192232059622
ASL,together,6,5.271244550059244,5.224233515576227,0.8419063792318315,0.7088063513912525,6.553018572664497,0.09448066099576663,0.08210131018143879,0.042238617080306046,0.0017841007728567216,0.18021480989659855
ASL,floor,6,5.270633282235813,5.5798894419070235,0.985989420210169,0.9721751367663852,6.74043987687784,0.2555141884176332,0.15947776327081287,0.16988666419936435,0.028861478672787585,0.5820627174959611
ASL,magazine,5,5.2686909847113155,4.741153118872084,1.4593712798647538,2.1297645324940895,7.456033607902516,0.24540912879465226,0.19635958280409915,0.13451814945241375,0.018095132532101918,0.5049661285436293
ASL,decide,9,5.266301040905564,5.461752126281956,1.0349079754219463,1.071034517591952,7.020119771215128,0.2523883913530282,0.20254981998336408,0.1190224904215893,0.014166353226157316,0.412895326082785
ASL,deliver,4,5.264131844937347,4.828240027571434,1.1054566626573215,1.2220344330134632,7.079326349853962,0.2725933768697556,0.18906086758109564,0.208136189169877,0.043320673242158825,0.6152592906200754
ASL,to,7,5.259200833355365,4.782376951527138,1.2213813445980246,1.4917723889320784,8.126553350464969,0.16130770209967288,0.14390236228381637,0.039013670238724506,0.0015220664654959383,0.24494576460116113
ASL,tend,3,5.257030087792793,4.063329963904122,1.7841287463280977,3.1831153834742696,7.778973156810432,0.4415966181302055,0.6095278023874406,0.24650149561882886,0.060762987342319504,0.6221944759128544
VSL,chăm sóc sức khỏe,3,5.256765247691643,5.261342091501299,0.27451565458574434,0.07535884461263968,5.590665100856776,0.15802148723626608,0.13906580009887937,0.04213379637299638,0.0017752567968011227,0.21642168396855754
ASL,cloud,8,5.25638754494292,4.800188121763588,1.1565067678811822,1.3375079041549789,7.4181284661744575,0.23898059579947184,0.23939007719145422,0.07798451114113733,0.006081583977922172,0.3440297260691161
ASL,weight,6,5.25574692562559,5.208155745030451,1.1947178076330034,1.42735063987541,6.805472303976675,0.15965896691626294,0.14393774731784126,0.04752118768395669,0.002258263278893837,0.22499330500593662
ASL,get,7,5.255731455572534,4.774976121225306,1.5572524893965676,2.4250353157318068,8.101002757590019,0.1532074602791413,0.12927191224719614,0.06584843162525415,0.004336015947505771,0.287659438257849
ASL,sister,7,5.249554966071534,4.860739980094891,1.0630338155765768,1.1300408930592953,7.457919744639301,0.22064760014576137,0.21030454643864105,0.0866772536045996,0.007512946292436076,0.39508685166073076
ASL,trouble,5,5.248544829995677,4.642401241384999,1.4292037358124126,2.0426233184601563,7.941524225153932,0.2334442295705716,0.26652059283236795,0.06017016726321241,0.0036204490284829577,0.2973432506273066
ASL,office,9,5.24586361562037,5.209543863649059,0.7591751954804515,0.5763469774327818,6.782816377431102,0.28532662934806713,0.29462782858642145,0.08543153011931827,0.007298546338527985,0.39768491799501227
VSL,phản bội,3,5.244945585845598,5.637267059529806,1.7017371607951295,2.8959093644310685,7.105098770225469,0.1551484558346595,0.05044370101524698,0.15655957499473455,0.024510900522531912,0.3764506379866409
ASL,blend,5,5.244646817072241,5.2474762409728575,0.43259838873566936,0.1871413659366973,5.956280089907879,0.37462156605753805,0.3398788238828927,0.10848662916730127,0.011769348708083544,0.5830226009581356
ASL,analyze,8,5.244344085014502,5.375842341305225,1.431058704569926,2.0479290159253543,6.92462684771453,0.20178668964004362,0.14186520994108393,0.14684679520500427,0.02156398126198046,0.4806547321890633
VSL,con bò,3,5.243903122234848,4.045957211037426,1.8079605425329688,3.268721323356107,7.7990908360894595,0.12136420797804721,0.09149242056731843,0.051591731609273925,0.0026617067704433543,0.19394832276031215
ASL,live,6,5.243364962565205,4.683407962640791,1.2762513079976645,1.6288174011657492,7.724255751149359,0.21501442980937427,0.16600559794485886,0.09727298955582414,0.009462034497127472,0.36065329232643994
VSL,phá,3,5.239822785653517,4.072558468551757,1.8256341236697264,3.33293995350733,7.81782964339628,0.39169790750072536,0.009228518785417306,0.5411690388159274,0.2928639285729547,1.1570264686443223
ASL,cards,4,5.239549099594303,5.264648140280729,0.7347809323294455,0.5399030185149292,6.25243731942944,0.20534150794939243,0.20095012756153102,0.04461989815704779,0.001990935311545317,0.27198969630309155
ASL,polite,6,5.238336408569363,3.319166935484759,4.202967056082685,17.664932074516354,14.599307049126445,0.6464437341316499,0.6631887799442773,0.20862177098191848,0.04352304332763204,0.8851348842884599
ASL,identify,5,5.235041373211709,5.339831386273323,0.2738818666399036,0.07501127687415794,5.500691347242561,0.17817352908993125,0.13152100093219876,0.09610846322004449,0.009236836702518644,0.29921495811409815
ASL,ocean,5,5.232369461668515,5.322920219673952,0.8788682979666099,0.7724094851707258,6.440720833030881,0.23039202366411402,0.1630115717831525,0.12037636148030675,0.014490468403237481,0.46528325781843993
ASL,scan,3,5.231632188708164,5.146620210940912,1.2920434078661625,1.6693761678104064,6.854848136579423,0.36669656572488857,0.23527989220981516,0.25483650575806527,0.06494164466698044,0.7230244311485924
ASL,teach,7,5.229087860783983,5.2085829788639515,0.4609351747335386,0.2124612353066378,5.9928896078265765,0.1986843640755828,0.19498333178287552,0.049392549918174815,0.002439623987419391,0.27532595762540146
ASL,piano,5,5.228567002454467,5.027794079618054,1.0516023070201692,1.1058674121301424,7.09805973778942,0.2826961103404174,0.24841016381928926,0.08704313597639085,0.007576507520604468,0.3947900308521345
ASL,tournament,7,5.227228770609801,5.230076193350614,0.5598497387797918,0.3134317300118012,6.334182416946196,0.1886302644108158,0.18051840621656778,0.0698924231245566,0.004884950810222053,0.3458402781130395
ASL,skate,4,5.225974571924835,4.686634739611696,1.0608806174214633,1.1254676844205451,7.051571295774684,0.12597459066471128,0.13453476036793538,0.03532413457035069,0.0012477944831442447,0.16588127509892425
