dataset,label,file,sample_id,sample_index,npz_sequence_key,npz_format,video_name,target_frames,source_fps,source_total_frames,train_feature_dim,valid_pose_ratio,valid_left_hand_ratio,valid_right_hand_ratio,valid_face_ratio,num_frames,feature_dim,usable_motion,normalization_scale,has_left_hand,has_right_hand,has_pose,has_face,left_valid_frames,right_valid_frames,left_frame_missing_ratio,right_frame_missing_ratio,hand_frame_missing_ratio,left_point_missing_ratio,right_point_missing_ratio,hand_point_missing_ratio,pose_frame_missing_ratio,pose_point_missing_ratio,face_frame_missing_ratio,face_point_missing_ratio,total_motion,mean_motion,max_motion,motion_variance,mean_velocity,max_velocity,velocity_std,mean_acceleration,max_acceleration,acceleration_std,trajectory_length,displacement,straightness_ratio,direction_change_count,trajectory_bbox_area,hand_face_dist_mean,hand_face_dist_std,hand_body_dist_mean,hand_body_dist_std,left_right_hand_dist_mean,left_right_hand_dist_std
ASL,lousy,ASL/lousy/34117.npz,34117,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34117.mp4,60,30.31884002685547,87,670,1.0,0.0,0.5666666666666667,1.0,60,670,True,0.409736692905426,True,True,False,False,60,60,0.0,0.0,0.0,0.24761904761904763,0.0,0.12380952380952381,,,,,3.9485349631868303,0.06692432140994628,0.6889191269874573,0.01158960536122322,2.0290677582182117,20.88722801208496,3.2639754702609305,1.596361252639828,18.047664642333984,4.2014691555537125,3.948534917028155,0.04598341882228851,0.033110096480207234,75.0,0.17550413496792316,,,,,0.6607745518287023,0.19660488735487328
ASL,lousy,ASL/lousy/66088.npz,66088,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66088.mp4,60,23.97614097595215,41,670,1.0,0.0,0.48333333333333334,1.0,60,670,True,0.25727027654647827,True,True,False,False,60,60,0.0,0.0,0.0,0.24761904761904763,0.0,0.12380952380952381,,,,,5.011946397833526,0.08494824403107672,0.758549690246582,0.016703085973858833,2.036731057752997,18.18709373474121,3.0986863821980073,2.591365865592299,18.18709373474121,4.5276566356615655,5.011946418788284,0.10319047793745995,0.05102432356606105,47.0,0.23914779908955097,,,,,0.8156653289993604,0.2915901013751823
ASL,love,ASL/love/34121.npz,34121,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34121.mp4,80,29.970029830932617,81,670,1.0,0.575,0.65,0.975,80,670,True,0.18489646911621094,True,True,False,False,78,78,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.11785714285714288,0.025000000000000022,0.07142857142857145,,,,,8.63519363105297,0.10930624849434141,0.5382254123687744,0.010585751384496689,3.2759115499786184,16.130632400512695,3.0835289841414473,1.9779406663699028,15.191160202026367,3.7663450674101187,8.6351935765706,0.2757718712091446,0.07030423376794538,90.0,0.25446343794465065,,,,,0.9336077854037285,0.1606519784055589
ASL,love,ASL/love/34123.npz,34123,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34123.mp4,60,23.976024627685547,34,670,1.0,0.6,0.6833333333333333,0.9833333333333333,60,670,True,0.22447656095027924,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.18174603174603177,0.01666666666666672,0.09920634920634924,,,,,2.405834170989692,0.040776850355757496,0.7058567404747009,0.013046951964497566,0.9776667793423442,16.92363929748535,2.738619484925297,1.7361103211497437,16.92363929748535,4.106618007893214,2.4058341563213617,0.15272103622555733,0.1277785828759501,39.0,0.12701361568178982,,,,,0.9575614720582962,0.20696755671417036
ASL,love,ASL/love/34124.npz,34124,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34124.mp4,105,30.0,121,670,1.0,0.8666666666666667,0.7714285714285715,0.9904761904761905,105,670,True,0.21619731187820435,True,True,False,False,104,104,0.00952380952380949,0.00952380952380949,0.00952380952380949,0.11564625850340138,0.00952380952380949,0.06258503401360543,,,,,7.268528324086219,0.06988969542390595,1.0160722732543945,0.016392184421420097,2.096690856994918,30.482168197631836,3.8409588788680464,1.5849392191298957,29.062789916992188,4.892520807493541,7.2685282898601145,0.47308383882045746,0.19118507445886568,119.0,0.5171971619129181,,,,,0.672315713763237,0.17631839440069003
ASL,love,ASL/love/34127.npz,34127,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34127.mp4,60,29.969999313354492,66,670,1.0,0.5333333333333333,1.0,1.0,60,670,True,0.0845404863357544,True,True,False,False,60,60,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.242128401994705,0.10579878647448653,0.6077519655227661,0.021634697914123535,3.1707895489062294,18.214326858520508,4.408208870598673,6.450916668464398,18.214326858520508,7.745268849113498,6.242128422483802,0.7797887325286865,0.2487538972356223,29.0,0.6148483157157898,,,,,1.756126719713211,0.21053284437554506
ASL,love,ASL/love/34128.npz,34128,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34128.mp4,60,29.969999313354492,54,670,0.9833333333333333,0.5666666666666667,0.9833333333333333,0.9833333333333333,60,670,True,0.06902042776346207,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,,,,,5.849445514380932,0.09914314431154121,0.48746785521507263,0.010171902365982533,2.971319966397043,14.609411239624023,3.022649834564858,2.3645950103628226,8.612398147583008,3.230253244560241,5.849445494124666,0.23042058944702148,0.07939431303285782,69.0,0.1896444633603096,,,,,2.038551610708237,0.09721188861456902
ASL,love,ASL/love/34129.npz,34129,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34129.mp4,60,29.969999313354492,48,670,1.0,0.6833333333333333,1.0,1.0,60,670,True,0.09021911770105362,True,True,False,False,60,60,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.278503693640232,0.08946616429898699,0.396956205368042,0.01064073946326971,2.6813008785247803,11.896777153015137,3.09152403857743,3.5201224520288665,11.896777153015137,4.612101104677132,5.278503720648587,0.27110689133405685,0.09308886673619753,49.0,0.15937643125653267,,,,,1.7071478486061096,0.10525202421396032
ASL,love,ASL/love/34137.npz,34137,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34137.mp4,60,30.335857391357422,83,670,1.0,0.6333333333333333,0.5833333333333334,1.0,60,670,True,0.3371008634567261,True,True,False,False,60,60,0.0,0.0,0.0,0.15476190476190477,0.0,0.07738095238095238,,,,,3.8079853719100356,0.06454212494762772,0.5156150460243225,0.006975954864174128,1.9579407102980857,15.641624450683594,2.5337168893994253,1.489138929494496,14.886130332946777,3.3347026953279952,3.807985382620245,0.06070057861506939,0.035103788541355964,85.0,0.10464332811534405,,,,,0.6805161798993746,0.19886748252293168
ASL,lucky,ASL/lucky/34204.npz,34204,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34204.mp4,74,25.0,74,670,1.0,0.0,0.7162162162162162,1.0,74,670,True,0.2817442715167999,True,True,False,False,74,74,0.0,0.0,0.0,0.17567567567567566,0.0,0.08783783783783783,,,,,6.560240092687309,0.08986630263955217,0.6870208382606506,0.01370826456695795,2.246657582178508,17.175521850585938,2.9270574825708238,1.5234622011582057,14.4254732131958,3.304913057304392,6.560240098508075,0.29336997494101524,0.08101694372815821,93.0,0.3981201518326998,,,,,0.6310845085897961,0.24744556569323536
ASL,lucky,ASL/lucky/34205.npz,34205,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34205.mp4,60,29.970029830932617,27,670,1.0,0.0,0.7666666666666667,0.9666666666666667,60,670,True,0.22542285919189453,True,True,False,False,58,58,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.07460317460317456,0.033333333333333326,0.05396825396825394,,,,,2.9107517413794994,0.049334775277618634,0.7777677178382874,0.011001546867191792,1.4785646745714092,23.309720993041992,3.143504255950925,2.5069294880176414,23.309720993041992,4.828353599396094,2.9107517499942333,0.4895821064710617,0.28344170591844864,25.0,0.2686525844037533,,,,,0.9950804819663366,0.2138036683665519
ASL,lucky,ASL/lucky/34206.npz,34206,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34206.mp4,60,29.970029830932617,33,670,1.0,0.0,0.7666666666666667,1.0,60,670,True,0.1951369047164917,True,True,False,False,60,60,0.0,0.0,0.0,0.06190476190476191,0.0,0.030952380952380953,,,,,4.455596100538969,0.07551857797523677,0.9097799062728882,0.023578830063343048,2.2632940350952797,27.266130447387695,4.602017762432687,3.2932366163566194,27.266130447387695,6.16373705093766,4.455596169224009,0.07137169875204563,0.08397251242298054,38.0,0.2730061977636069,,,,,0.8131557355324427,0.27468204340647295
ASL,lucky,ASL/lucky/34207.npz,34207,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34207.mp4,60,29.970029830932617,31,670,1.0,0.0,0.6666666666666666,1.0,60,670,True,0.31965333223342896,True,True,False,False,60,60,0.0,0.0,0.0,0.10317460317460314,0.0,0.05158730158730157,,,,,3.9103483129292727,0.06627709004964868,0.7146756649017334,0.01581761986017227,1.986326365652731,21.418851852416992,3.769274405917859,3.420591168362519,21.418851852416992,5.89049179942604,3.9103482814971358,0.09530944004654884,0.06278376400726408,38.0,0.21629698993638158,,,,,0.6880205566684405,0.27413305323424725
ASL,lucky,ASL/lucky/34208.npz,34208,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34208.mp4,69,29.996429443359375,84,670,1.0,0.0,0.7971014492753623,0.9855072463768116,69,670,True,0.2379675805568695,True,True,False,False,68,68,0.01449275362318836,0.01449275362318836,0.01449275362318836,0.12215320910973082,0.01449275362318836,0.06832298136645959,,,,,5.190070158801973,0.07632456115885254,0.9254201650619507,0.013583018444478512,2.289464304990628,27.759300231933594,3.495970229882316,1.5357115175297011,25.47524642944336,4.344956584427297,5.190070180222392,0.639850065112114,0.2374245798551815,81.0,0.46975325234234333,,,,,0.8757612808890964,0.24700192291826498
ASL,lucky,ASL/lucky/34211.npz,34211,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34211.mp4,60,29.969999313354492,40,670,1.0,0.0,1.0,0.0,60,670,True,0.05171086639165878,True,True,False,False,60,0,0.0,1.0,0.5,0.38095238095238093,1.0,0.6904761904761905,,,,,2.7753231371752918,0.047039375206360874,0.7711309790611267,0.01676628179848194,1.4097700419567398,23.110794067382812,3.8806557819195886,2.868152843980954,23.110794067382812,5.88911770005442,2.7753231371752918,1.2518856525421143,0.45107743879376744,17.0,0.9712942838668823,,,,,,
ASL,lucky,ASL/lucky/66090.npz,66090,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66090.mp4,60,23.976154327392578,37,670,1.0,0.0,0.4666666666666667,1.0,60,670,True,0.21622775495052338,True,True,False,False,60,60,0.0,0.0,0.0,0.3198412698412698,0.0,0.1599206349206349,,,,,3.879891272634268,0.06576086902769945,1.0044658184051514,0.028047513216733932,1.5766927599906921,24.083227157592773,4.015380496876869,2.7263569328291664,24.083227157592773,5.860703130146989,3.8798912519123405,0.052770769223570824,0.04931456300979724,40.0,0.37474111188203096,,,,,0.9155354206760724,0.40348793862010457
ASL,lunch,ASL/lunch/34265.npz,34265,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34265.mp4,63,25.0,66,670,1.0,0.47619047619047616,0.6349206349206349,0.9841269841269841,63,670,True,0.23826712369918823,True,True,False,False,62,62,0.015873015873015928,0.015873015873015928,0.015873015873015928,0.2025699168556312,0.015873015873015928,0.10922146636432356,,,,,5.969501772895455,0.09628228665960412,0.769148051738739,0.016420014202594757,2.407057157447261,19.228700637817383,3.203515183293509,1.7746178458948605,17.95756721496582,4.206087370300476,5.969501731451601,0.17003294453024864,0.05968401350064943,66.0,0.31474166456609964,,,,,0.9485559860865275,0.32566073845556287
ASL,lunch,ASL/lunch/34266.npz,34266,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34266.mp4,71,29.970029830932617,83,670,1.0,0.6197183098591549,0.6197183098591549,0.8591549295774648,71,670,True,0.26685798168182373,True,True,False,False,61,61,0.14084507042253525,0.14084507042253525,0.14084507042253525,0.2367538564721663,0.14084507042253525,0.18879946344735077,,,,,5.125361673068255,0.08542269455113759,0.5730167627334595,0.011066769249737263,2.560120726128419,17.173330307006836,3.152808740636633,1.361476998965619,11.638982772827148,2.7395150747140407,5.125361631566193,0.41523362696170807,0.15107920987051116,73.0,0.2152434177696705,,,,,0.5957134766656844,0.15289250167524235
ASL,lunch,ASL/lunch/34268.npz,34268,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34268.mp4,60,29.970029830932617,81,670,1.0,0.3,0.5,1.0,60,670,True,0.28119492530822754,True,True,False,False,60,60,0.0,0.0,0.0,0.30952380952380953,0.0,0.15476190476190477,,,,,3.4091386077925563,0.05778201030156875,0.7270403504371643,0.013264822773635387,1.731728583826857,21.78942108154297,3.451738674043952,1.9509422871573219,21.78942108154297,5.026667341089214,3.409138568211347,0.08030195347964764,0.06308666537612125,61.0,0.16191089246422052,,,,,0.902624104420344,0.17765506826367514
ASL,lunch,ASL/lunch/34269.npz,34269,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34269.mp4,117,30.00201416015625,149,670,1.0,0.4188034188034188,0.7606837606837606,1.0,117,670,True,0.2884105145931244,True,True,False,False,117,117,0.0,0.0,0.0,0.12698412698412698,0.0,0.06349206349206349,,,,,6.159248553682119,0.053096970290363095,0.7251634001731873,0.007225255481898785,1.5930160501779154,21.756362915039062,2.5502163015113175,1.1286749942147214,20.43418312072754,3.235084392522201,6.159248533018399,0.16116608679294586,0.05741584660550832,148.0,0.2959660040214658,,,,,0.5968916854287825,0.2110855188480011
ASL,lunch,ASL/lunch/34271.npz,34271,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34271.mp4,60,29.969999313354492,58,670,1.0,0.5833333333333334,1.0,1.0,60,670,True,0.11600593477487564,True,True,False,False,60,60,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.13703578338027,0.08706840310814017,0.42190229892730713,0.007414198014885187,2.609439982196032,12.64441204071045,2.5805889423490256,1.6840448297303299,10.16722297668457,2.4579748868180187,5.137035780819133,0.4522729814052582,0.17607027346399462,80.0,0.1630123369395733,,,,,1.265673957268397,0.09492979358921524
ASL,lunch,ASL/lunch/34276.npz,34276,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34276.mp4,75,30.25571632385254,106,670,1.0,0.41333333333333333,0.64,1.0,75,670,True,0.39642658829689026,True,True,False,False,75,75,0.0,0.0,0.0,0.17333333333333334,0.0,0.08666666666666667,,,,,4.099612000398338,0.055400162167545106,0.640967071056366,0.007356796879321337,1.676171586320207,19.39291763305664,2.595086389138197,1.3310060250024274,17.727401733398438,3.4730101904771002,4.0996120068011805,0.07348943501710892,0.041846723373998695,111.0,0.19428539276123047,,,,,0.5950525629520417,0.20897592712257598
ASL,m,ASL/m/35897.npz,35897,0,pose+hands+face+mouth,asl_vsl_extractor_v2,35897.mp4,64,29.9976749420166,129,670,1.0,0.0,0.5625,1.0,64,670,True,0.18381145596504211,True,True,False,False,64,64,0.0,0.0,0.0,0.2321428571428571,0.0,0.11607142857142855,,,,,6.089904110878706,0.09666514461712232,0.8826541900634766,0.018598340451717377,2.899729579214066,26.47757339477539,4.090954953598002,2.321953531234495,23.681833267211914,5.078761731958877,6.089904223685153,0.15018945559859276,0.05824140360840499,54.0,0.5183941423892975,,,,,0.9160266704857349,0.29782817280672147
ASL,m,ASL/m/35899.npz,35899,0,pose+hands+face+mouth,asl_vsl_extractor_v2,35899.mp4,60,29.969999313354492,30,670,1.0,0.0,1.0,1.0,60,670,True,0.026272688060998917,True,True,False,False,60,60,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.1976287784054875,0.020298792854330297,0.24050892889499664,0.0022248292807489634,0.608354809678207,7.208052635192871,1.4136277832602688,1.2376873714142833,7.208052635192871,2.195119240809365,1.1976287766592577,0.4297648221254349,0.7869678480911833,21.0,0.10558347124606371,,,,,4.4552998542785645,0.042061688665673926
ASL,m,ASL/m/35901.npz,35901,0,pose+hands+face+mouth,asl_vsl_extractor_v2,35901.mp4,60,30.335857391357422,83,670,1.0,0.0,0.5666666666666667,0.0,60,670,True,0.14912296831607819,True,True,False,False,36,0,0.4,1.0,0.7,0.6285714285714286,1.0,0.8142857142857143,,,,,3.3207280912902206,0.09487794546543488,0.40361353754997253,0.010781921446323395,2.8782037826521054,12.243962287902832,3.1499548637167765,1.3426944727406782,10.472636222839355,2.335467957450796,3.3207280912902206,0.8329132199287415,0.2508224693594606,23.0,0.656539261341095,,,,,,
ASL,m,ASL/m/66051.npz,66051,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66051.mp4,60,23.976024627685547,52,670,1.0,0.6333333333333333,0.0,1.0,60,670,True,0.20776408910751343,True,True,False,False,60,60,0.0,0.0,0.0,0.6190476190476191,0.0,0.30952380952380953,,,,,0.9282714454457164,0.015733414329588413,0.1439143419265747,0.00043182398076169193,0.37722472852822075,3.450493812561035,0.4982307738589982,0.2432000094960476,2.1152355670928955,0.39839173510724135,0.9282714553992264,0.07738164067268372,0.16882988197081256,43.0,0.00946417497470975,,,,,1.2155415952205657,0.06386300125488559
ASL,machine,ASL/machine/34353.npz,34353,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34353.mp4,80,25.0,82,670,1.0,0.6875,0.7125,1.0,80,670,True,0.21660950779914856,True,True,False,False,80,80,0.0,0.0,0.0,0.1779761904761905,0.0,0.08898809523809526,,,,,8.39611716195941,0.10627996407543557,0.5955628752708435,0.009025166742503643,2.656999091936063,14.889071464538574,2.3750221486858285,1.6592812755933175,13.612154006958008,3.096956394988443,8.396117210853845,0.06064779683947563,0.016962478935546428,108.0,0.13132232055068016,,,,,1.0766911789774896,0.12407476194556138
ASL,machine,ASL/machine/34354.npz,34354,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34354.mp4,60,23.976024627685547,32,670,1.0,0.8333333333333334,0.8,0.9833333333333333,60,670,True,0.15798284113407135,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.13015873015873014,0.01666666666666672,0.07341269841269843,,,,,4.721474885940552,0.08002499806678902,0.8827645182609558,0.02279886230826378,1.9186813114053112,21.165184020996094,3.6202101335425585,3.6436682816209465,21.165184020996094,5.759346183880313,4.721474873833358,0.09712216258049011,0.06283985932943996,32.0,0.24592831498011947,,,,,1.214086643854777,0.1787426763827341
ASL,machine,ASL/machine/34355.npz,34355,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34355.mp4,99,29.997222900390625,108,670,1.0,0.7474747474747475,0.7171717171717171,1.0,99,670,True,0.24745774269104004,True,True,False,False,99,99,0.0,0.0,0.0,0.17508417508417506,0.0,0.08754208754208753,,,,,6.349608402699232,0.06479192247652278,0.7567166686058044,0.009538768790662289,1.943577720042394,22.699398040771484,2.929727344401403,1.3118136078119278,19.96990966796875,3.638431047715651,6.349608384422027,0.1701955497264862,0.07139134177021494,122.0,0.3240286158397794,,,,,0.6708666035021195,0.2578018214947926
ASL,machine,ASL/machine/34357.npz,34357,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34357.mp4,60,29.969999313354492,47,670,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,60,670,True,0.06492270529270172,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,,,,,8.756222870200872,0.14841055712204868,0.5946562886238098,0.020206965506076813,4.447864287990635,17.821847915649414,4.260271389062877,3.7504797372324714,14.133565902709961,4.744518536552694,8.75622281851247,0.17905641347169876,0.035804780215363874,48.0,0.4262755215167999,,,,,2.446511387825012,0.18466047533508514
ASL,machine,ASL/machine/34359.npz,34359,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34359.mp4,79,30.28579330444336,96,670,1.0,0.6835443037974683,0.7088607594936709,1.0,79,670,True,0.279744416475296,True,True,False,False,79,79,0.0,0.0,0.0,0.17239300783604583,0.0,0.08619650391802292,,,,,4.724868385121226,0.06057523570668239,0.6037817597389221,0.008103272877633572,1.8345690604585867,18.286008834838867,2.726272034149438,1.2986208074665688,17.238018035888672,3.683279927427382,4.724868382443674,0.016956625506281853,0.00838798321854629,121.0,0.10415682895109057,,,,,0.7879427618618253,0.2120580032090756
ASL,machine,ASL/machine/66091.npz,66091,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66091.mp4,60,23.976051330566406,59,670,1.0,0.5,0.45,1.0,60,670,True,0.19052861630916595,True,True,False,False,60,60,0.0,0.0,0.0,0.3198412698412698,0.0,0.1599206349206349,,,,,4.019604786299169,0.06812889468303676,0.9249396324157715,0.018859466537833214,1.6334618567410162,22.17639923095703,3.2926257693223957,1.780338885455296,22.17639923095703,4.417350478116321,4.019604822155088,0.0536695271730423,0.06276223392396243,69.0,0.13215881679207087,,,,,1.1643765072027843,0.27060271550530784
ASL,mad,ASL/mad/34369.npz,34369,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34369.mp4,60,29.970029830932617,35,670,1.0,0.0,0.55,0.9833333333333333,60,670,True,0.30509814620018005,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.26428571428571423,0.01666666666666672,0.14047619047619048,,,,,4.186398273333907,0.07095590293786283,0.8035601377487183,0.019683675840497017,2.126550536034471,24.082721710205078,4.2047510861406705,3.525242592754035,24.082721710205078,6.336401877376817,4.1863982488866895,0.06264019012451172,0.028091137503008828,44.0,0.21941342018544674,,,,,0.7467311054468155,0.2498314188264042
ASL,mad,ASL/mad/34370.npz,34370,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34370.mp4,60,23.976146697998047,26,670,1.0,0.5666666666666667,0.0,0.9666666666666667,60,670,True,0.24756473302841187,True,True,False,False,58,58,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.6317460317460317,0.033333333333333326,0.3325396825396825,,,,,3.05069038271904,0.051706616656254915,0.43681982159614563,0.007378597743809223,1.239725415989504,10.47325611114502,2.05952134813782,2.522199984254508,10.47325611114502,3.4287541224718354,3.050690417177975,0.12593920901417732,0.0934130009409118,23.0,0.16589600313454866,,,,,0.9970438967148463,0.18617760324145502
ASL,mad,ASL/mad/34371.npz,34371,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34371.mp4,64,29.996667861938477,90,670,1.0,0.0,0.75,0.953125,64,670,True,0.36606305837631226,True,True,False,False,63,61,0.015625,0.046875,0.03125,0.17261904761904767,0.046875,0.10974702380952384,,,,,6.935712864622474,0.11009068039083292,0.786861777305603,0.025128522887825966,3.302353575116112,23.60323143005371,4.755065591542795,2.918334420650236,22.145851135253906,6.297635009287945,6.935712878359482,0.2074645236134529,0.07230822196245015,87.0,0.44470229651778936,,,,,0.6962847472168505,0.2548956890537778
ASL,mad,ASL/mad/34375.npz,34375,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34375.mp4,60,29.969999313354492,25,670,0.9666666666666667,0.0,0.9666666666666667,0.43333333333333335,60,670,True,0.13841767609119415,True,True,False,False,58,26,0.033333333333333326,0.5666666666666667,0.3,0.23650793650793656,0.5666666666666667,0.4015873015873016,,,,,2.4490761617198586,0.04150976545287896,0.7930370569229126,0.012705449014902115,1.2440476548873771,23.76732063293457,3.3781719910529886,2.530993504770871,23.76732063293457,5.134811327014905,2.449076165445149,0.5055802017450333,0.46721368718282835,18.0,0.230701407417655,,,,,1.0669988325008979,0.09213737847106061
ASL,mad,ASL/mad/34382.npz,34382,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34382.mp4,80,30.292583465576172,94,670,1.0,0.4875,0.675,0.0,80,670,True,0.14832012355327606,True,True,False,False,57,0,0.2875,1.0,0.64375,0.5589285714285714,1.0,0.7794642857142857,,,,,9.019263559952378,0.16105827785629248,0.9115989208221436,0.03557479754090309,4.878871353609221,27.614686965942383,5.713570115197423,2.9402960842305963,21.861568450927734,5.961412936320076,9.019263559952378,0.46261066198349,0.05129140077883838,35.0,0.8299070596694946,,,,,,
ASL,magazine,ASL/magazine/34386.npz,34386,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34386.mp4,78,25.0,83,670,1.0,0.6282051282051282,0.6025641025641025,1.0,78,670,True,0.2632194757461548,True,True,False,False,78,78,0.0,0.0,0.0,0.19047619047619047,0.0,0.09523809523809523,,,,,9.139397646300495,0.11869347592598045,0.7810643315315247,0.017564158886671066,2.9673368834055864,19.526607513427734,3.3132460692283625,2.425253775166838,16.220218658447266,4.077440082434889,9.139397643390112,0.16158894635736942,0.03410537192461728,105.0,0.3859795145690441,,,,,0.8590192458568475,0.29676482524745
ASL,magazine,ASL/magazine/34387.npz,34387,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34387.mp4,60,29.970029830932617,58,670,1.0,0.7666666666666667,0.6833333333333333,0.0,60,670,True,0.14104285836219788,True,True,False,False,46,0,0.23333333333333328,1.0,0.6166666666666667,0.5253968253968254,1.0,0.7626984126984127,,,,,4.437912976369262,0.08875825952738524,0.3056739866733551,0.0040168846026062965,2.6600876772403717,9.16105842590332,1.8994673733148268,1.515411403714394,5.307934761047363,2.1373012001273115,4.437912976369262,0.9968439340591431,0.22461998226803434,25.0,0.4853205680847168,,,,,,
ASL,magazine,ASL/magazine/34388.npz,34388,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34388.mp4,98,30.002885818481445,104,670,1.0,0.7857142857142857,0.6938775510204082,1.0,98,670,True,0.25597989559173584,True,True,False,False,98,98,0.0,0.0,0.0,0.11370262390670549,0.0,0.056851311953352746,,,,,6.735112302470952,0.06943414744815414,0.8829396367073059,0.0136078717187047,2.083224792148649,26.490737915039062,3.499920355810158,1.5093769445084035,24.80417823791504,4.583961646251226,6.735112275579013,0.24078525602817535,0.06807957296407074,120.0,0.32149555534124374,,,,,0.6914085782304102,0.17909514170392882
ASL,magazine,ASL/magazine/34390.npz,34390,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34390.mp4,60,29.969999313354492,50,670,0.9833333333333333,0.8,0.85,0.9833333333333333,60,670,True,0.15116196870803833,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.09920634920634919,0.01666666666666672,0.05793650793650795,,,,,3.1495350915938616,0.0533819507049807,0.914085328578949,0.013735475018620491,1.5998570153773841,27.3951358795166,3.512437042433092,1.9168884147857796,27.3951358795166,5.119059056943324,3.1495350876357406,0.43570059165358543,0.22782956992673975,64.0,0.2762649026699364,,,,,1.0835135797659556,0.17863965632758014
ASL,magazine,ASL/magazine/34395.npz,34395,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34395.mp4,86,30.270002365112305,101,670,1.0,0.4883720930232558,0.627906976744186,1.0,86,670,True,0.1037713885307312,True,True,False,False,86,86,0.0,0.0,0.0,0.19435215946843853,0.0,0.09717607973421927,,,,,11.380745505914092,0.13389112359898933,0.8648697733879089,0.018228039145469666,4.052884631998399,26.179609298706055,4.086791086788722,2.492906649197851,24.25406265258789,5.046928556919339,11.380745501955971,0.12191517278552055,0.02146153421039948,122.0,0.35940755531191826,,,,,1.418002217314964,0.13289840984183054
ASL,magic,ASL/magic/34397.npz,34397,0,pose+hands+face+mouth,asl_vsl_extractor_v2,34397.mp4,71,25.0,79,670,1.0,0.647887323943662,0.6619718309859155,1.0,71,670,True,0.25064361095428467,True,True,False,False,71,71,0.0,0.0,0.0,0.1918175720992622,0.0,0.0959087860496311,,,,,9.576019065454602,0.13680027236363718,1.0400190353393555,0.036793053150177,3.420006811618805,26.000476837158203,4.7953787131512735,2.344447913377181,22.309486389160156,4.9417961422933985,9.576019087107852,0.3271317780017853,0.05646746935584437,98.0,0.4911673218011856,,,,,0.7748947445775421,0.27315936905511995
